日期,通報內容
109/10/29,"中共解放軍進入我西南空域活動情況 PLA aircraft entered Taiwan ’ s southwestern ADIZ 一、日期Date: 中華民國109年10月29日（星期四 上午） Oct. 29, 2020 (Thursday morning) 二、機型Aircraft Type: 運9通信對抗機  1架次 One Y-9 EW 三、活動概要Activity Area: 活動示意圖、照片 Flight path as illustrated 四、空軍應處作為Reactions: 派遣空中巡邏兵力應對、廣播驅離、防空飛彈追監 Airborne alert sorties had been tasked, radio warnings issued and air defense missile systems deployed to monitor the activity."
109/10/28,"中共解放軍進入我西南空域活動情況 PLA aircraft entered Taiwan ’ s southwestern ADIZ 一、日期Date: 中華民國109年10月28日（星期三 傍晚） Oct. 28, 2020 (Wednesday evening) 二、機型Aircraft Type: 運8遠干機  1架次 One Y-8 EW 三、活動概要Activity Area: 活動示意圖、照片 Flight path as illustrated 四、空軍應處作為Reactions: 派遣空中巡邏兵力應對、廣播驅離、防空飛彈追監 Airborne alert sorties had been tasked, radio warnings issued and air defense missile systems deployed to monitor the activity."
109/10/28,"中共解放軍進入我西南空域活動情況 PLA aircraft entered Taiwan ’ s southwestern ADIZ 一、日期Date: 中華民國109年10月28日（星期三）上午 Oct. 28, 2020 (Wednesday morning) 二、機型Aircraft Type: 運9通信對抗機  1架次 One Y-9 EW 三、活動概要Activity Area: 活動示意圖、照片 Flight path as illustrated 四、空軍應處作為Reactions: 派遣空中巡邏兵力應對、廣播驅離、防空飛彈追監 Airborne alert sorties had been tasked, radio warnings issued and air defense missile systems deployed to monitor the activity."
109/10/27,"中共解放軍進入我西南空域活動情況 PLA aircraft entered Taiwan ’ s southwestern ADIZ 一、日期Date: 中華民國109年10月27日（星期二）上午 Oct. 27, 2020 (Tuesday morning) 二、機型Aircraft Type: 運8遠干機  1架次 One Y-8 EW 三、活動概要Activity Area: 活動示意圖、照片 Flight path as illustrated 四、空軍應處作為Reactions: 派遣空中巡邏兵力應對、廣播驅離、防空飛彈追監 Airborne alert sorties had been tasked, radio warnings issued and air defense missile systems deployed to monitor the activity."
109/10/26,"中共解放軍進入我西南空域活動情況 PLA aircraft entered Taiwan ’ s southwestern ADIZ 一、日期Date: 中華民國109年10月26日（星期一） Oct. 26, 2020 (Monday) 二、機型Aircraft Type: 運8技術偵察機  1架次 One Y-8 RECCE 運8反潛機  1架次 One Y-8 ASW 三、活動概要Activity Area: 活動示意圖、照片 Flight path as illustrated 四、空軍應處作為Reactions: 派遣空中巡邏兵力應對、廣播驅離、防空飛彈追監 Airborne alert sorties had been tasked, radio warnings issued and air defense missile systems deployed to monitor the activity."
109/10/25,"中共解放軍進入我西南空域活動情況 PLA aircraft entered Taiwan ’ s southwestern ADIZ 一、日期Date: 中華民國109年10月25日（星期日下午） Oct. 25, 2020 (Sunday afternoon) 二、機型Aircraft Type: 運8反潛機  1架次 One Y-8 ASW 三、活動概要Activity Area: 活動示意圖、照片 Flight path as illustrated 四、空軍應處作為Reactions: 派遣空中巡邏兵力應對、廣播驅離、防空飛彈追監 Airborne alert sorties had been tasked, radio warnings issued and air defense missile systems deployed to monitor the activity."
109/10/21,"中共解放軍進入我西南空域活動情況 PLA aircraft entered Taiwan ’ s southwestern ADIZ 一、日期Date: 中華民國109年10月21日（星期三）下午 Oct. 21, 2020 (Wednesday afternoon) 二、機型Aircraft Type: 運8反潛機  1架次 One Y-8 ASW 三、活動概要Activity Area: 活動示意圖、照片 Flight path as illustrated 四、空軍應處作為Reactions: 派遣空中巡邏兵力應對、廣播驅離、防空飛彈追監 Airborne alert sorties had been tasked, radio warnings issued and air defense missile systems deployed to monitor the activity."
109/10/20,"中共解放軍進入我西南空域活動情況 PLA aircraft entered Taiwan ’ s southwestern ADIZ 一、日期Date: 中華民國109年10月20日（星期二） Oct. 20, 2020 (Tuesday) 二、機型Aircraft Type: 空警500機  1架次（One KJ-500） 運9通信對抗機  1架次（One Y-9 EW） 運8反潛機  1架次（One Y-8 ASW） 三、活動概要Activity Area: 活動示意圖、照片 Flight path as illustrated 四、空軍應處作為Reactions: 派遣空中巡邏兵力應對、廣播驅離、防空飛彈追監 Airborne alert sorties had been tasked, radio warnings issued and air defense missile systems deployed to monitor the activity."
109/10/17,"中共解放軍進入我西南空域活動情況 PLA aircraft entered Taiwan ’ s southwestern ADIZ 一、日期Date: 中華民國109年10月17日（星期六）下午 Oct. 17, 2020 (Saturday afternoon) 二、機型Aircraft Type: 運8反潛機  1架 One Y-8 ASW 三、活動概要Activity Area: 活動示意圖、照片 Flight path as illustrated 四、空軍應處作為Reactions: 派遣空中巡邏兵力應對、廣播驅離、防空飛彈追監 Airborne alert sorties had been tasked, radio warnings issued and air defense missile systems deployed to monitor the activity."
109/10/16,"中共解放軍進入我西南空域活動情況 PLA aircraft entered Taiwan ’ s southwestern ADIZ 一、日期Date: 中華民國109年10月16日上午（星期五） Morning of the Oct. 16, 2020 (Friday) 二、機型Aircraft Type: 運8反潛機  1架次 One Y-8 ASW 三、活動概要Activity Area: 活動示意圖、照片 Flight path as illustrated 四、空軍應處作為Reactions: 派遣空中巡邏兵力應對、廣播驅離、防空飛彈追監 Airborne alert sorties had been tasked, radio warnings issued and air defense missile systems deployed to monitor the activity."
109/10/16,"中共解放軍進入我西南空域活動情況 PLA aircraft entered Taiwan ’ s southwestern ADIZ 一、日期Date: 中華民國109年10月15日晚間（星期四） Night time of Oct. 15, 2020 (Thursday) 二、機型Aircraft Type: 運8反潛機  1架次 One Y-8 ASW 三、活動概要Activity Area: 活動示意圖、照片 Flight path as illustrated 四、空軍應處作為Reactions: 派遣空中巡邏兵力應對、廣播驅離、防空飛彈追監 Airborne alert sorties had been tasked, radio warnings issued and air defense missile systems deployed to monitor the activity."
109/10/11,"中共解放軍進入我西南空域活動情況 PLA aircraft entered Taiwan’s  southwestern ADIZ 一、日期Date： 中華民國109年10月11日（星期日） Oct. 11, 2020 (Sunday) 二、機型（Aircraft Type）： 運8反潛機  1架次 One Y-8 ASW 三、活動概要（Activity Area）： 活動示意圖、照片 Flight path as illustrated 四、空軍應處作為（Reactions）： 派遣空中巡邏兵力應對、廣播驅離、防空飛彈追監 Airborne alert sorties had been tasked, radio warnings issued and air defense missile systems deployed to monitor the activity."
109/10/10,"中共解放軍進入我西南空域活動情況 PLA aircraft entered Taiwan’s  southwestern ADIZ 一、日期Date： 中華民國109年10月10日（星期六） Oct. 10, 2020 (Saturday) 二、機型（Aircraft Type）： 運8反潛機  1架次 One Y-8 ASW 三、活動概要（Activity Area）： 活動示意圖、照片 Flight path as illustrated 四、空軍應處作為（Reactions）： 派遣空中巡邏兵力應對、廣播驅離、防空飛彈追監 Airborne alert sorties had been tasked, radio warnings issued and air defense missile systems deployed to monitor the activity."
109/10/09,"中共解放軍進入我西南空域活動情況 PLA aircraft entered Taiwan’s southwestern ADIZ 一、日期（Date）： 中華民國109年10月09日（星期五） Oct. 9, 2020 （Friday） 二、機型（Aircraft Type）： 運8型機  1架次 One Y-8 運9型機  1架次 One Y-9 三、活動概要（Activity Area）： 活動示意圖、照片 Flight path as illustrated 四、空軍應處作為（Reactions）： 派遣空中巡邏兵力應對、廣播驅離、防空飛彈追監 Airborne alert sorties had been tasked, radio warnings issued and air defense missile systems deployed to monitor the activity."
109/10/08,"中共解放軍進入我西南空域活動情況 PLA aircraft entered Taiwan’s southwestern ADIZ 一、 日期 (Date) 中華民國109年10月08日（星期四） Oct. 8, 2020 (Thursday) 二、機型 (Aircraft Type) 運8反潛機  1架 One Y-8 ASW 三、活動概要(Activity Area) 活動示意圖、照片 Flight path as illustrated. 四、國軍應處作為(Reactions) 派遣空中巡邏兵力應對 廣播驅離 防空飛彈追監 Airborne alert sorties had been tasked, radio warnings issued and air defense missile systems deployed to monitor the activity."
109/10/07,"中共解放軍進入我西南空域活動情況 Activity of PLA aircraft entering Taiwan’s southwestern ADIZ 一、日期Date: 中華民國109年10月07日（星期三） Oct. 7, 2020 (Wednesday) 二、機型Type: 空警500機1架 One KJ-500 AEW&C 三、活動概要Activity Area: 活動示意圖、照片 Flight path as illustrated 四、空軍應處作為Reactions: 廣播驅離、防空飛彈追監、警戒兵力應對 Issued radio warnings, deployed air defense missile systems to monitor the activity, scrambled fighters."
109/10/06,中共解放軍軍機進入我西南防空識別區內飛航 一、日期 中華民國109年10月06日（星期二） 二、機型 運8反潛機1架 三、活動概要 活動示意圖、照片 四、空軍應處作為 派遣空中巡邏兵力應對 廣播驅離 防空飛彈追監
109/10/04,中共解放軍軍機進入我西南防空識別區內飛航 一、日期 中華民國109年10月04日（星期日） 二、機型 運8反潛機1架 三、活動概要 活動示意圖、照片 四、空軍應處作為 派遣空中巡邏兵力應對 廣播驅離 防空飛彈追監
109/10/03,中共解放軍軍機進入我西南防空識別區內飛航 一、日期 中華民國109年10月03日（星期六） 二、機型 運8反潛機1架 三、活動概要 活動示意圖、照片 四、空軍應處作為 派遣空中巡邏兵力應對 廣播驅離 防空飛彈追監
109/10/01,中共解放軍軍機進入我西南防空識別區內飛航 一、日期 中華民國109年10月01日（星期四） 二、機型 運8反潛機1架 三、活動概要 活動示意圖、照片 四、空軍應處作為 派遣空中巡邏兵力應對 廣播驅離 防空飛彈追監
109/09/29,中共解放軍軍機進入我西南防空識別區內飛航 一、日期 中華民國109年9月29日（星期二） 二、機型 運8反潛機2架 三、活動概要 活動示意圖、照片 四、空軍應處作為 派遣空中巡邏及緊急起飛等兵力應對 廣播驅離 防空飛彈追監
109/09/24,中共解放軍軍機進入我西南防空識別區內飛航 一、日期 中華民國109年9月24日（星期四） 二、機型 運8反潛機1架 三、活動概要 活動示意圖、照片 四、空軍應處作為 派遣空中巡邏及緊急起飛等兵力應對 廣播驅離 防空飛彈追監
109/09/23,中共解放軍軍機進入我西南防空識別區內飛航 一、日期 中華民國109年9月23日（星期三） 二、機型 運8反潛機2架 三、活動概要 活動示意圖、照片 四、空軍應處作為 派遣空中巡邏及緊急起飛等兵力應對 廣播驅離 防空飛彈追監
109/09/22,中共解放軍軍機進入我西南防空識別區內飛航 一、日期 中華民國109年9月22日（星期二） 二、機型 運8反潛機2架 三、活動概要 活動示意圖、照片 四、空軍應處作為 派遣空中巡邏及緊急起飛等兵力應對 廣播驅離 防空飛彈追監
109/09/21,中共解放軍軍機進入我西南防空識別區內飛航 一、日期 中華民國109年9月21日（星期一） 二、機型 運8反潛機2架次 三、活動概要 活動示意圖、照片 四、空軍應處作為 派遣空中巡邏及緊急起飛等兵力應對 廣播驅離 防空飛彈追監
109/09/19,踰越海峽中線及進入我西南空域活動情況 1.日期 中華民國109年9月19日（星期六）上午 2.機型 殲16機       12架 殲10機        2架 殲11機        2架 轟 6 機        2架 運 8 反潛機    1架 3.活動概要 活動示意圖、照片 4.國軍應處作為 派遣空中巡邏及緊急起飛等兵力應對 廣播驅離 防空飛彈追監
109/09/18,逾越海峽中線及進入我西南空域活動情況 中共解放軍逾越海峽中線及進入我西南空域活動情況 一、日期 中華民國109年9月18日（星期五） 二、機型 轟6機          2架 殲16機        8架 殲11機        4架 殲10機        4架 三、活動概要 活動示意圖、照片 四、國軍應處作為 派遣空中巡邏及緊急起飛等兵力應對 廣播驅離 防空飛彈追監
